,Title,Artist,Album,Popularity,Play Count,Track URL,Acousticness,Danceability,Loudness,Valence,Energy,Liveness,Tempo,Explicit,Instrumentalness,Duration (ms),Genres,Sub_Genre,Main Genre,Release Year
224,Get the Party Started,P!nk,M!ssundaztood (Expanded Edition),74,18.0,https://open.spotify.com/track/02jcEwywffn3Tsb48fXmlW,0.0011,0.802,-3.267,0.96,0.903,0.173,128.93,False,0.0,192533,"dance pop, pop",pop,Pop,2002
225,"I Need a Girl (Pt. 2) [feat. Loon, Ginuwine, Mario Winans]",Diddy  & Ginuwine  & Loon  & Mario Winans,Bad Boy's 10th Anniversary- The Hits,74,15.0,https://open.spotify.com/track/6Wt5QBzHp9vdSLAFlvdnDQ,0.421,0.713,-7.392,0.779,0.471,0.0308,199.764,False,0.0,285587,"dance pop, east coast hip hop, hip hop, hip pop, pop rap, rap",east coast hip hop,Hip-Hop,2002
226,Work It,Missy Elliott,Under Construction,73,14.0,https://open.spotify.com/track/3jagJCUbdqhDSPuxP8cAqF,0.0778,0.884,-5.603,0.584,0.677,0.0732,101.868,True,0.0,263227,"dance pop, hip hop, hip pop, neo soul, pop rap, r&b, rap, urban contemporary, virginia hip hop",hip hop,Hip-Hop,2002
227,Landslide,The Chicks,Home,72,12.0,https://open.spotify.com/track/5hviCr3lgg6LY6noG6DPKs,0.534,0.571,-7.007,0.444,0.438,0.187,145.948,False,1.56e-05,230549,"contemporary country, country, country dawn",country,Country,2002
228,The Ketchup Song (Aserejé) - Spanglish Version,Las Ketchup,Hijas del Tomate,71,11.0,https://open.spotify.com/track/6UEfyhyfhYQsyipxOd95Ie,0.0193,0.607,-6.777,0.868,0.923,0.0924,184.819,False,1.1e-06,213973,pop,pop,Pop,2002
229,Rock The Boat,Aaliyah,Aaliyah,71,15.0,https://open.spotify.com/track/0qvlhVNm7L5IWabWF5hlEL,0.0702,0.637,-5.073,0.415,0.725,0.203,92.99,False,0.00438,274733,"contemporary r&b, dance pop, hip pop, r&b, urban contemporary",dance pop,Pop,2002
230,Dirrty (feat. Redman),Christina Aguilera  & Redman,Stripped,71,20.0,https://open.spotify.com/track/59ZTxQo8rBycIXPLUIKvE2,0.107,0.64,-3.073,0.436,0.889,0.339,99.931,False,0.0,298853,"dance pop, pop",pop,Pop,2002
231,Oh Boy,Cam’ron  & Juelz Santana,Come Home With Me,70,15.0,https://open.spotify.com/track/4X1odWLrLSSahaK6Hi15AA,0.0237,0.758,-5.603,0.824,0.768,0.141,83.033,True,0.0,204707,"battle rap, east coast hip hop, harlem hip hop, southern hip hop",east coast hip hop,Hip-Hop,2002
232,Just Like a Pill,P!nk,M!ssundaztood (Expanded Edition),73,18.0,https://open.spotify.com/track/1BpV8IGf4XsRRJf4Xuui9q,8.72e-05,0.689,-4.528,0.25,0.774,0.0941,102.054,True,0.0,236600,"dance pop, pop",pop,Pop,2002
233,Hero (feat. Josey Scott),Chad Kroeger  & Josey Scott,Hero (feat. Josey Scott),70,1.0,https://open.spotify.com/track/779ooI3rBd0CLqCiiJmtVo,0.00216,0.427,-4.54,0.304,0.843,0.179,147.387,False,0.0,200480,rock,rock,Rock,2002
234,Somethin' Stupid,Robbie Williams  & Nicole Kidman,Swing When You're Winning,69,15.0,https://open.spotify.com/track/4kSKacywUJHdhyst4PL6pl,0.429,0.654,-12.185,0.677,0.515,0.174,106.191,False,5.62e-06,170493,"dance rock, europop",europop,Pop,2002
235,Soak Up The Sun,Sheryl Crow,C'Mon C'Mon,69,13.0,https://open.spotify.com/track/215JYyyUnrJ98NK3KEwu6d,0.0398,0.717,-4.985,0.713,0.733,0.136,119.996,False,0.0,292307,"lilith, new wave pop, permanent wave, pop rock, singer-songwriter",new wave pop,Pop,2002
236,Heaven,DJ Sammy  & Yanou  & Do,Heaven,69,6.0,https://open.spotify.com/track/72SpPFrMYCXLB3Fbw9tEgf,0.0011,0.571,-5.601,0.601,0.953,0.226,137.965,False,0.000606,233600,eurodance,eurodance,EDM,2002
237,I Need a Girl (Pt. 1) [feat. Usher & Loon],Diddy  & Loon  & Usher,R&B Hits,69,12.0,https://open.spotify.com/track/7lVNTXkI3cHFvcXiI8damb,0.397,0.66,-5.758,0.761,0.707,0.211,89.279,False,0.0,268800,"dance pop, east coast hip hop, hip hop, hip pop, pop rap, rap",east coast hip hop,Hip-Hop,2002
238,Blurry,Puddle Of Mudd,Come Clean,69,12.0,https://open.spotify.com/track/0FLBNqc5oAiTt4J2e3fe3y,0.00691,0.432,-4.537,0.499,0.936,0.14,157.469,False,0.0,303920,"alternative metal, nu metal, post-grunge",nu metal,Heavy Metal,2002
239,Always On Time,Ja Rule  & Ashanti,Pain Is Love,68,7.0,https://open.spotify.com/track/2lXJr5BkUPZpQUV2ZGN1Wv,0.202,0.832,-6.322,0.853,0.699,0.131,96.652,True,0.0,245867,"dance pop, east coast hip hop, gangster rap, hip hop, hip pop, pop rap, queens hip hop, rap, urban contemporary",east coast hip hop,Hip-Hop,2002
240,Stop Crying Your Heart Out,Oasis,Heathen Chemistry,68,11.0,https://open.spotify.com/track/0SlpFHdk4UHBDzCEoXzy14,0.0689,0.331,-5.506,0.0985,0.558,0.124,150.19,False,1.96e-06,303120,"beatlesque, britpop, madchester, permanent wave, rock",britpop,Pop,2002
241,Still Fly,Big Tymers,Hood Rich,68,19.0,https://open.spotify.com/track/563vSy3HB5NHxel1VGQCW6,0.0302,0.675,-3.538,0.56,0.607,0.339,177.928,True,8.97e-06,335613,"crunk, dirty south rap, new orleans rap",dirty south rap,Hip-Hop,2002
242,The Tide Is High - Radio Mix,Atomic Kitten,Feels So Good,68,15.0,https://open.spotify.com/track/1QhSB9L9M5eZQhW4RNOhXK,0.0209,0.783,-4.127,0.665,0.649,0.067,103.997,False,0.00482,206093,"candy pop, dance pop, europop, girl group",dance pop,Pop,2002
243,U Don't Have to Call,Usher,8701,68,15.0,https://open.spotify.com/track/5PCJldueshnwqQVjS16543,0.0478,0.793,-4.958,0.806,0.568,0.0304,100.005,True,3.57e-05,269400,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary",contemporary r&b,R&B,2002
244,Don't Let Me Get Me - Radio Edit,P!nk,M!ssundaztood (Expanded Edition),67,18.0,https://open.spotify.com/track/1BfRdnfPYrni7zj4ANodBX,0.00234,0.624,-4.754,0.615,0.85,0.0621,98.525,False,0.0,210693,"dance pop, pop",pop,Pop,2002
245,Hella Good,No Doubt,Rock Steady (Expanded Edition),67,15.0,https://open.spotify.com/track/6AfLmKXzhEZjwiVPs5jhdV,0.0136,0.772,-3.947,0.838,0.665,0.0905,115.138,False,0.012,242587,"dance pop, dance rock, permanent wave, pop rock, rock",dance rock,Rock,2002
246,Happy,Ashanti,Ashanti,66,17.0,https://open.spotify.com/track/6CbcdeTQKj0qTaZTt0xkdk,0.241,0.727,-6.553,0.695,0.515,0.124,89.488,True,3.74e-06,262227,"dance pop, hip pop, r&b, urban contemporary",hip pop,Hip-Hop,2002
247,Just a Friend 2002 - Radio Edit,Mario,Mario,66,11.0,https://open.spotify.com/track/2cxbxpHrND6i4uvUGVvC9J,0.00541,0.538,-6.099,0.913,0.677,0.236,132.346,False,0.0,214200,"dance pop, r&b, southern hip hop, urban contemporary",r&b,R&B,2002
248,Overprotected - Radio Edit,Britney Spears,Britney (Digital Deluxe Version),66,15.0,https://open.spotify.com/track/5p0KCAuu5nrHpTuAIhHdLw,0.0381,0.682,-1.73,0.845,0.894,0.416,95.992,False,0.0,198600,"dance pop, pop",pop,Pop,2002
249,Hey Ma,Cam’ron  & Juelz Santana  & Freekey Zeekey  & Toya,Come Home With Me,66,15.0,https://open.spotify.com/track/2fE1hcjUxlLxXrZusTEJlq,0.0293,0.771,-5.045,0.947,0.673,0.364,90.361,True,2.97e-06,220960,"battle rap, east coast hip hop, harlem hip hop, southern hip hop",east coast hip hop,Hip-Hop,2002
250,Gangsta Lovin',Eve  & Alicia Keys,Eve-Olution,66,16.0,https://open.spotify.com/track/0WgLpgUdThEpA5L5K0SKq7,0.0619,0.723,-3.523,0.827,0.84,0.0945,94.332,True,0.0,239267,"contemporary r&b, dance pop, hip pop, philly rap, r&b, urban contemporary",dance pop,Pop,2002
251,No Such Thing,John Mayer,Room For Squares,65,13.0,https://open.spotify.com/track/6Vecwo7AHst9V2CE3kmwr0,0.0383,0.668,-4.919,0.571,0.739,0.13,131.918,False,0.0,231467,"neo mellow, singer-songwriter",singer-songwriter,Pop,2002
252,Gimme the Light,Sean Paul,Dutty Rock (20th Anniversary),65,21.0,https://open.spotify.com/track/5WavgurgGX48eZv1q1E3on,0.141,0.778,-5.529,0.923,0.761,0.0441,107.288,True,4.6e-05,228000,"dance pop, dancehall, pop, pop rap",dancehall,Dance,2002
253,Like I Love You,Justin Timberlake,Justified,65,13.0,https://open.spotify.com/track/6W2Ef5Ph6ILTUAedoQ3QIv,0.0439,0.853,-4.927,0.9,0.811,0.0703,114.964,False,0.000307,283627,"dance pop, pop",pop,Pop,2002
254,Hero,Enrique Iglesias,Escape,65,13.0,https://open.spotify.com/track/24Gxm7Eh7tO83E26LG0CsY,0.143,0.581,-5.617,0.146,0.651,0.107,151.959,False,1.05e-05,264600,"dance pop, latin pop, mexican pop",latin pop,Pop,2002
255,World of Our Own,Westlife,World of Our Own (Expanded Edition),65,20.0,https://open.spotify.com/track/4SAHTVRe6EBhgAOWl49yPf,0.0163,0.707,-4.636,0.923,0.765,0.0627,97.005,False,0.0,211413,boy band,boy band,Pop,2002
256,"My Neck, My Back (Lick It)",Khia,Thug Misses (Digitally Remastered),65,18.0,https://open.spotify.com/track/5r29mFrurlVBbqJzjr2XW6,0.0296,0.859,-4.234,0.71,0.625,0.0537,102.072,True,0.0,222560,"hip pop, trap queen",trap queen,Hip-Hop,2002
257,Rollout (My Business),Ludacris,Word Of Mouf,65,18.0,https://open.spotify.com/track/4SyadrABZJIjeND1HPJS31,0.0949,0.921,-8.73,0.892,0.668,0.592,131.059,True,0.0,296587,"atl hip hop, dance pop, dirty south rap, hip hop, old school atlanta hip hop, pop rap, rap, southern hip hop, trap",dance pop,Pop,2002
258,The Logical Song,Scooter,Push The Beat For This Jam (The Second Chapter),64,32.0,https://open.spotify.com/track/18kaCWM0OOdSQTnxCcoSU5,0.00107,0.522,-6.489,0.46,0.934,0.418,143.997,False,0.0652,235413,"eurodance, german techno, hamburg electronic, happy hardcore",german techno,Electronic,2002
259,One Love,Blue,One Love,64,15.0,https://open.spotify.com/track/2W5acFzXf5FrktecuD30Or,0.0243,0.683,-4.039,0.854,0.722,0.35,95.012,False,4.2e-05,207187,boy band,boy band,Pop,2002
260,More Than A Woman,Aaliyah,Aaliyah,64,15.0,https://open.spotify.com/track/4x2YdtTppdbL4kHPOjaunq,0.0793,0.655,-5.653,0.759,0.649,0.117,86.968,False,0.000393,229867,"contemporary r&b, dance pop, hip pop, r&b, urban contemporary",dance pop,Pop,2002
261,A New Day Has Come - Radio Remix,Céline Dion,A New Day Has Come,64,17.0,https://open.spotify.com/track/5fkDD7aQLUmMy1EwzNm0ZB,0.0826,0.574,-5.103,0.195,0.691,0.149,91.969,False,1.65e-05,259773,canadian pop,canadian pop,Pop,2002
262,All You Wanted,Michelle Branch,The Spirit Room,64,11.0,https://open.spotify.com/track/0kr6d8wHDQPlzuET33NVn6,0.00466,0.499,-9.101,0.652,0.72,0.122,96.103,False,0.00303,217680,"candy pop, lilith, neo mellow, pop rock",lilith,Pop,2002
263,Oops (Oh My) [feat. Missy Elliott],Tweet  & Missy Elliott,Southern Hummingbird,64,17.0,https://open.spotify.com/track/5Y0E3dOeynKuLDAXu0t0Bg,0.233,0.66,-8.786,0.775,0.536,0.111,159.963,True,0.00669,237800,"contemporary r&b, hip pop, neo soul, r&b, urban contemporary",hip pop,Hip-Hop,2002
264,Halfcrazy,Musiq Soulchild,Juslisen,64,19.0,https://open.spotify.com/track/3oXNIpoUMdk8qGkwCeXqGv,0.462,0.412,-6.057,0.418,0.77,0.0485,101.955,False,1.5e-06,254493,"contemporary r&b, neo soul, new jack swing, r&b, urban contemporary",neo soul,R&B,2002
265,"I'm Not a Girl, Not Yet a Woman",Britney Spears,Britney (Digital Deluxe Version),63,15.0,https://open.spotify.com/track/1xg1yGPy1Y3YUf44s6TB1o,0.579,0.534,-6.857,0.418,0.543,0.112,78.996,False,0.0,231067,"dance pop, pop",pop,Pop,2002
266,Hands Clean,Alanis Morissette,Under Rug Swept,63,11.0,https://open.spotify.com/track/2LVxvGhl2U5p2ql2ujc6vZ,0.00192,0.513,-5.428,0.52,0.82,0.504,99.952,False,2.83e-06,269400,"canadian pop, canadian singer-songwriter, lilith, neo mellow, pop rock, singer-songwriter",canadian singer-songwriter,Rock,2002
267,Tainted Love,Marilyn Manson,Lest We Forget - The Best Of,63,17.0,https://open.spotify.com/track/0cOyhnhy13lc5G5nr4EF0q,0.00104,0.637,-4.4,0.511,0.95,0.288,142.018,False,7.35e-06,200067,"alternative metal, hard rock, industrial, industrial metal, industrial rock, nu metal, post-grunge, rock",hard rock,Rock,2002
268,Nessaja,Scooter,Encore - Live And Direct,63,18.0,https://open.spotify.com/track/5RGiyzMQrBQQwMRid7SE65,0.00117,0.512,-7.045,0.137,0.909,0.243,143.034,False,0.0282,208933,"eurodance, german techno, hamburg electronic, happy hardcore",german techno,Electronic,2002
269,Handbags And Gladrags,Stereophonics,Just Enough Education To Perform,62,12.0,https://open.spotify.com/track/3U8UHbqKeR0jlkg8Qlwunr,0.0286,0.328,-3.935,0.21,0.726,0.167,134.639,False,0.000643,277387,"britpop, modern rock, welsh rock",modern rock,Rock,2002
270,Wasting My Time,Default,The Fallout (Limited Edition),62,14.0,https://open.spotify.com/track/5dpAN1mjFPL38kh9kWsCiw,0.00171,0.449,-5.594,0.198,0.776,0.0698,148.11,False,0.0,269307,"alternative metal, canadian rock, post-grunge",canadian rock,Rock,2002
271,Addictive,Truth Hurts  & Rakim,Truthfully Speaking,62,14.0,https://open.spotify.com/track/36jSIOSE72neBbKntCthqw,0.0737,0.701,-6.591,0.367,0.677,0.187,99.271,True,0.000162,226440,hip pop,hip pop,Hip-Hop,2002
272,Hey Baby,No Doubt  & Bounty Killer,Rock Steady (Expanded Edition),62,15.0,https://open.spotify.com/track/2QsoVMTKj5m5kgztTOep98,0.0618,0.705,-3.557,0.75,0.872,0.227,93.628,False,0.0,207040,"dance pop, dance rock, permanent wave, pop rock, rock",dance rock,Rock,2002
273,Baby,Ashanti,Ashanti,62,17.0,https://open.spotify.com/track/6cZPfzVtkicrA3CyjqYKhu,0.0084,0.567,-5.757,0.46,0.58,0.0342,157.596,True,5.37e-06,265707,"dance pop, hip pop, r&b, urban contemporary",hip pop,Hip-Hop,2002
274,Little By Little,Oasis,Heathen Chemistry,62,11.0,https://open.spotify.com/track/45AQ5zbSJ0j1nM9daSWeq8,0.0316,0.405,-5.132,0.141,0.632,0.112,145.936,False,0.00251,292853,"beatlesque, britpop, madchester, permanent wave, rock",britpop,Pop,2002
275,Here Is Gone,The Goo Goo Dolls,Gutterflower,61,12.0,https://open.spotify.com/track/4KqTGPPmXowMPEoShSVOta,0.00052,0.338,-5.178,0.221,0.685,0.109,102.192,False,0.000512,238173,"neo mellow, permanent wave, pop rock, post-grunge",permanent wave,Rock,2002
276,Round Round,Sugababes,Angels With Dirty Faces,61,11.0,https://open.spotify.com/track/5O2Ft5ENCfAh6JCgykJs76,0.00287,0.74,-3.802,0.749,0.845,0.115,126.607,False,6.23e-06,236427,"dance pop, europop, girl group, talent show",europop,Pop,2002
277,A Little Less Conversation - JXL Radio Edit Remix,Elvis Presley  & Junkie XL,A Little Less Conversation: Elvis vs JXL,61,3.0,https://open.spotify.com/track/4rr0gWiMrF4sOIefs3IEvZ,0.000385,0.597,-5.972,0.717,0.97,0.133,114.999,False,0.205,211507,"rock-and-roll, rockabilly",rockabilly,Rock,2002
278,When You Look At Me - Radio Edit,Christina Milian,Christina Milian,60,13.0,https://open.spotify.com/track/0IspqeDVLIw46spUMhOKRL,0.0934,0.955,-3.399,0.825,0.839,0.099,108.955,False,0.000175,222547,"dance pop, hip pop, post-teen pop, r&b, urban contemporary",hip pop,Hip-Hop,2002
279,A Moment Like This,Kelly Clarkson,Thankful,59,12.0,https://open.spotify.com/track/4kvdX9zzsix7jYHsRVkVUH,0.163,0.414,-3.918,0.16,0.572,0.115,145.184,False,0.0,228280,"dance pop, pop, talent show",pop,Pop,2002
280,A Woman's Worth,Alicia Keys,Songs In A Minor,59,16.0,https://open.spotify.com/track/0rimetBQIYXE3uMCbuXBUa,0.333,0.652,-8.323,0.495,0.41,0.064,75.09,False,0.0,303333,"neo soul, pop, r&b",pop,Pop,2002
281,Nothin',N.O.R.E.,God's Favorite,59,18.0,https://open.spotify.com/track/5ZKVNTG7yu7gbX4vryqS2X,0.317,0.791,-6.118,0.742,0.863,0.27,97.035,True,1.13e-06,264653,"dirty south rap, gangster rap, hardcore hip hop, hip hop, queens hip hop, southern hip hop",gangster rap,Hip-Hop,2002
282,Pass The Courvoisier Part II (feat. P. Diddy & Pharrell) - Remix,Busta Rhymes  & Diddy  & Pharrell Williams,Genesis,59,21.0,https://open.spotify.com/track/4SnTf4ixVZCfQtxHNhky0T,0.0844,0.697,-4.699,0.56,0.793,0.0619,89.767,True,0.0,238600,"east coast hip hop, hardcore hip hop, hip hop, pop rap, rap",hardcore hip hop,Hip-Hop,2002
283,I Love You,Faith Evans,Faithfully,58,18.0,https://open.spotify.com/track/6gsmFgUiSTuinJlScwFODv,0.00981,0.489,-4.062,0.567,0.757,0.234,168.004,False,0.0,267160,"contemporary r&b, hip pop, r&b, urban contemporary",hip pop,Hip-Hop,2002
284,I'm Gonna Be Alright (feat. Nas),Jennifer Lopez  & Nas  & Cory Rooney  & Poke and Tone,This Is Me...Then,58,13.0,https://open.spotify.com/track/3SHSWxOXqCrw55LiXAB8J1,0.106,0.718,-4.382,0.774,0.69,0.271,93.401,False,0.0,172240,"dance pop, pop, urban contemporary",pop,Pop,2002
285,Escape,Enrique Iglesias,Escape,57,13.0,https://open.spotify.com/track/6KRi6CBUitENJB4HQbSVSD,0.0299,0.777,-5.329,0.877,0.852,0.145,125.994,False,0.000498,208040,"dance pop, latin pop, mexican pop",latin pop,Pop,2002
286,Die Another Day,Madonna,American Life,57,11.0,https://open.spotify.com/track/7DUpuAzGUyJaJB3p9BC3Ms,0.062,0.792,-5.166,0.491,0.797,0.0896,123.993,False,0.00325,276360,"dance pop, pop",pop,Pop,2002
287,The Whole World (feat. Killer Mike),Outkast  & Killer Mike,Big Boi & Dre Present...OutKast,57,16.0,https://open.spotify.com/track/074v54tSEWLbq3Hu5wf6uh,0.0958,0.814,-6.176,0.717,0.852,0.0288,184.682,True,1.32e-06,295347,"atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop",dirty south rap,Hip-Hop,2002
288,Move Bitch,Ludacris  & Mystikal  & I-20,Ludacris Presents Disturbing Tha Peace: Golden Grain,57,15.0,https://open.spotify.com/track/0LyZGZEZcFqpeF8bAfx3v0,0.245,0.777,-5.692,0.191,0.751,0.1,177.894,True,0.0,272293,"atl hip hop, dance pop, dirty south rap, hip hop, old school atlanta hip hop, pop rap, rap, southern hip hop, trap",dance pop,Pop,2002
289,Kiss Kiss,Holly Valance,Footprints,57,14.0,https://open.spotify.com/track/5TWL2K9Q9QuUTW15I6ZLpP,0.00369,0.705,-4.944,0.554,0.717,0.0701,97.036,False,0.461,204400,"australian pop, bubblegum dance, europop, talent show",bubblegum dance,Pop,2002
290,Love at First Sight,Kylie Minogue,Fever,56,19.0,https://open.spotify.com/track/6ua8mbyHXTHpAmGyGpFAS2,0.0288,0.603,-6.066,0.48,0.774,0.0533,124.994,False,0.051,238267,"australian dance, australian pop, dance pop, eurodance, new wave pop",australian pop,Pop,2002
291,Luv U Better,LL COOL J,10,56,16.0,https://open.spotify.com/track/7cGcyNd7NVvDIwCAQSbJLI,0.239,0.667,-3.878,0.712,0.808,0.298,95.075,False,0.0,286907,"east coast hip hop, golden age hip hop, hip hop, old school hip hop, queens hip hop, rap",golden age hip hop,Hio-Hop,2002
292,Murder On The Dancefloor,Sophie Ellis-Bextor,Read My Lips,56,15.0,https://open.spotify.com/track/4tKGFmENO69tZR9ahgZu48,0.00234,0.73,-5.281,0.887,0.849,0.312,117.31,False,2.6e-05,230013,"dance pop, europop, new wave pop",europop,Pop,2002
293,Just A Little,Liberty X,Thinking It Over,55,14.0,https://open.spotify.com/track/1IMbmQCnl3h4m8NXqKee0g,0.00824,0.796,-6.198,0.72,0.617,0.0495,103.858,False,0.0,236133,"europop, girl group, talent show",girl group,Pop,2002
294,If You're Not The One,Daniel Bedingfield,Gotta Get Thru This,55,12.0,https://open.spotify.com/track/4gJoAvFpDvaeqm2EKYGmhb,0.561,0.687,-7.639,0.264,0.537,0.107,120.023,False,0.0,257160,"europop, talent show",talent show,Pop,2002
295,Caught in the Middle,A1,Make It Good,55,14.0,https://open.spotify.com/track/4UE8T2GKceEaNhn5ORTkyo,0.0524,0.519,-5.122,0.572,0.874,0.243,96.072,False,0.0,206467,boy band,boy band,Pop,2002
296,Caramel,City High  & Eve,City High,54,14.0,https://open.spotify.com/track/5dXmPzPDTMWmxmpzxAV1JZ,0.175,0.801,-8.267,0.295,0.66,0.0748,93.036,False,9.5e-06,212293,hip-hop,hip-hop,Hip-Hop,2002
297,Rainy Dayz,Mary J. Blige  & Ja Rule,No More Drama (Version 2),54,17.0,https://open.spotify.com/track/1F1XjwRzMh8KT2BvH6ISkG,0.182,0.476,-6.905,0.525,0.663,0.321,74.884,False,0.0,276360,"dance pop, neo soul, r&b, urban contemporary",neo soul,R&B,2002
298,Full Moon,Brandy,Full Moon,53,17.0,https://open.spotify.com/track/0pLmfgIANOX9FB9uZDU43x,0.358,0.692,-4.81,0.629,0.656,0.0929,105.994,False,0.0029,248933,"contemporary r&b, dance pop, hip pop, r&b, urban contemporary",dance pop,Pop,2002
299,Gotta Get Thru This - D'N'D Radio Edit,Daniel Bedingfield  & D'N'D Productions,Gotta Get Thru This,54,12.0,https://open.spotify.com/track/747tpec1a0Hfqvj2za1pBs,0.0852,0.837,-5.007,0.912,0.765,0.1,133.57,False,7.08e-05,161200,"europop, talent show",talent show,Pop,2002
300,In Da Club,50 Cent,Get Rich Or Die Tryin',79,19.0,https://open.spotify.com/track/4RY96Asd9IefaL3X4LOLZ8,0.26,0.902,-2.776,0.805,0.72,0.0749,90.059,True,0.0,193467,"east coast hip hop, gangster rap, hip hop, pop rap, queens hip hop, rap",gangster rap,Hip-Hop,2003
301,Seven Nation Army,The White Stripes,Elephant,88,14.0,https://open.spotify.com/track/3dPQuX8Gs42Y7b454ybpMR,0.0039,0.743,-7.807,0.278,0.446,0.337,123.596,False,0.118,232107,"alternative rock, blues rock, detroit rock, garage rock, modern blues rock, permanent wave, punk blues, rock",blues rock,Rock,2003
302,Lose Yourself,Eminem,Curtain Call: The Hits (Deluxe Edition),81,24.0,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ,0.00868,0.692,-4.565,0.0612,0.744,0.359,171.374,True,0.000423,326467,"detroit hip hop, hip hop, rap",hip hop,Hip-Hop,2003
303,Crazy In Love (feat. Jay-Z),Beyoncé  & JAY-Z,Dangerously In Love,83,15.0,https://open.spotify.com/track/5IVuqXILoxVWvWEPm82Jxr,0.00249,0.646,-6.596,0.681,0.77,0.0715,99.165,False,0.0,236133,"pop, r&b",r&b,R&B,2003
304,Get Busy,Sean Paul,Dutty Rock (20th Anniversary),80,21.0,https://open.spotify.com/track/6bK9BH9Ts8Gj5JFvnQkzak,0.614,0.741,-4.143,0.725,0.824,0.158,100.216,False,0.0,211666,"dance pop, dancehall, pop, pop rap",dancehall,Dance,2003
305,Where Is The Love?,Black Eyed Peas,Elephunk,84,16.0,https://open.spotify.com/track/0xmjwnQ3FNE6HuWCt2nHdZ,0.111,0.834,-3.222,0.809,0.699,0.131,94.086,False,0.0,272533,"dance pop, pop, pop rap",pop,Pop,2003
306,Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,Jennifer Lopez  & Jadakiss  & Styles P,Jenny From The Block - The Remixes,61,10.0,https://open.spotify.com/track/0jiBVBJkLrlGLgrIVmd3VK,0.00736,0.84,-5.454,0.946,0.762,0.0615,99.987,False,3.77e-06,189765,"dance pop, pop, urban contemporary",pop,Pop,2003
307,Bring Me To Life,Evanescence,Fallen,86,12.0,https://open.spotify.com/track/0COqiPhxzoWICwFCS4eZcp,0.00721,0.331,-3.188,0.296,0.943,0.242,94.612,False,2.06e-06,235893,alternative metal,alternative metal,Rock,2003
308,Clocks,Coldplay,A Rush of Blood to the Head,86,11.0,https://open.spotify.com/track/0BCPKOYdS2jbQ8iyB56Zns,0.599,0.577,-7.215,0.255,0.749,0.183,130.97,False,0.0115,307880,"permanent wave, pop",pop,Pop,2003
309,Faint,Linkin Park,Meteora,83,13.0,https://open.spotify.com/track/4Yf5bqU3NK4kNOypcrLYwU,0.111,0.554,-3.554,0.594,0.978,0.0731,135.095,False,0.0,162600,"alternative metal, nu metal, post-grunge, rap metal, rock",nu metal,Heavy Metal,2003
310,Like a Stone,Audioslave,Audioslave,82,14.0,https://open.spotify.com/track/3YuaBvuZqcwN3CEAyyoaei,0.00797,0.614,-5.477,0.516,0.568,0.0997,107.849,False,0.0,293960,"alternative metal, alternative rock, grunge, hard rock, nu metal, permanent wave, post-grunge, rock, supergroup",alternative rock,Rock,2003
311,Rock Your Body,Justin Timberlake,Justified,81,13.0,https://open.spotify.com/track/1AWQoqb9bSvzTjaLralEkT,0.201,0.892,-6.055,0.817,0.714,0.0521,100.972,False,0.000234,267267,"dance pop, pop",pop,Pop,2003
312,Sing For The Moment,Eminem,The Eminem Show,81,20.0,https://open.spotify.com/track/3CpoeW0cZSDzIRv5z34F87,0.0017,0.668,-4.164,0.185,0.824,0.0426,163.961,True,3.05e-06,339547,"detroit hip hop, hip hop, rap",hip hop,Hip-Hop,2003
313,All The Things She Said,t.A.T.u.,200 KM/H In The Wrong Lane (10th Anniversary Edition),80,15.0,https://open.spotify.com/track/4bJygwUKrRgq1stlNXcgMg,0.0411,0.603,-5.766,0.376,0.834,0.105,89.957,True,0.00609,214440,"dance pop, europop, girl group",europop,Pop,2003
314,I Miss You,blink-182,blink-182,80,16.0,https://open.spotify.com/track/1AdYZ6X00nXmO613Y7GJOl,0.00113,0.423,-8.295,0.593,0.714,0.0855,110.017,False,6.28e-06,227250,"alternative metal, modern rock, pop punk, punk, rock, socal pop punk",modern rock,Rock,2003
315,Reptilia,The Strokes,Room On Fire,79,11.0,https://open.spotify.com/track/57Xjny5yNzAcsxnusKmAfA,0.000603,0.489,-5.11,0.77,0.649,0.101,158.009,False,0.713,219827,"alternative rock, garage rock, modern rock, permanent wave, rock",garage rock,Rock,2003
316,I Hate Everything About You,Three Days Grace,Three Days Grace,78,12.0,https://open.spotify.com/track/0M955bMOoilikPXwKLYpoi,0.00461,0.498,-5.157,0.453,0.83,0.139,89.342,False,0.0,231480,"alternative metal, canadian metal, canadian rock, nu metal, post-grunge, rock",canadian metal,Rock,2003
317,Behind Blue Eyes,Limp Bizkit,Results May Vary,78,18.0,https://open.spotify.com/track/1MTQHCpraD4S8g5PAFKzoj,0.497,0.595,-6.66,0.0902,0.489,0.119,120.315,False,0.0,269973,"alternative metal, funk metal, nu metal, post-grunge, rap metal, rock",funk metal,Rock,2003
