,Title,Artist,Album,Popularity,Play Count,Track URL,Acousticness,Danceability,Loudness,Valence,Energy,Liveness,Tempo,Explicit,Instrumentalness,Duration (ms),Genres,Sub_Genre,Main Genre,Release Year
110,5-10-15 Hours,Ruth Brown,Ruth Brown,43,14,https://open.spotify.com/track/0w20j6tOA22U8Q8brOysGK,0.765,0.859,-13.397,0.875,0.244,0.126,121.962,False,0.0,195467,"['jazz blues', 'jump blues', 'rhythm and blues']",jump blues,Blues,1952
111,I Don't Know,Willie Mabon,The Seventh Son,21,18,https://open.spotify.com/track/1MNnR6qxBeh4AJVTwa8Q6y,0.895,0.727,-22.487,0.663,0.0991,0.0989,109.727,False,5.81e-06,190665,"['chicago blues', 'piano blues']",piano blues,Blues,1952
112,I Believe,Elmore James,Saga Blues: Slide My Blues,14,24,https://open.spotify.com/track/0VDlEQ9KNb4Xf0Y11ztmZN,0.917,0.69,-10.372,0.717,0.555,0.0851,105.683,False,0.154,197027,"['blues', 'chicago blues', 'delta blues', 'electric blues', 'traditional blues']",chicago blues,Blues,1952
113,Rock The Joint,Bill Haley & His Comets,Universal Masters Collection,15,17,https://open.spotify.com/track/6uBOECJH1ZDjm83m5STkrk,0.397,0.781,-9.284,0.67,0.822,0.281,94.416,False,2.74e-06,135893,"['rock-and-roll', 'rockabilly']",rockabilly,Rock,1952
114,K.C. Loving,Little Willie Littlefield,The King R&B Vol. 2 of 4,18,26,https://open.spotify.com/track/2wfulW2GHkBVkt0k0iAzmu,0.563,0.73,-5.319,0.786,0.778,0.364,121.451,False,0.0,164760,"['boogie-woogie', 'jump blues', 'piano blues']",jump blues,Blues,1952
115,Ting-A-Ling,The Clovers,The Clovers,13,14,https://open.spotify.com/track/2MtJAezLvV7pEpOvQzLVvx,0.684,0.69,-14.331,0.863,0.194,0.337,107.082,False,0.0,186067,"['doo-wop', 'rhythm and blues', 'rock-and-roll']",rhythm and blues,R&B,1952
116,You Win Again,Drifting Cowboys,40 Greatest Hits,27,40,https://open.spotify.com/track/6VTzGJQbEvrnGk0SQmEHaS,0.875,0.656,-16.53,0.535,0.166,0.0888,114.246,False,0.0,156067,"['country', 'honky tonk', 'traditional country', 'yodeling']",honky tonk,Country,1952
117,The Bells,The Dominoes,Presenting the Dominoes,4,86,https://open.spotify.com/track/6TLeNFKWUIKOBOOQLnz1OB,0.96,0.454,-11.521,0.404,0.209,0.124,104.137,False,0.00213,191120,['rhythm and blues'],rhythm and blues,R&B,1952
118,Dream Girl,Jesse Belvin,The Unforgettable Mr. Easy.,4,50,https://open.spotify.com/track/5yNLLoOq1UV6bDuTQ91X0K,0.975,0.601,-16.91,0.511,0.0864,0.115,70.756,False,0.000114,194987,['rhythm and blues'],rhythm and blues,R&B,1952
119,No More Doggin',Rosco Gordon,Just A Little Bit,38,16,https://open.spotify.com/track/1qtLQJLoetuT6nRZBgDZFZ,0.413,0.782,-14.762,0.828,0.383,0.18,107.394,False,6.23e-06,157427,"['memphis blues', 'rhythm and blues']","memphis blues, rhythm and blues",Blues,1952
120,That's What You're Doing to Me,Billy Ward,Wanted Billy Ward and His Dominoes,1,15,https://open.spotify.com/track/2JI8PORqeCixHwic0Koe9N,0.834,0.643,-10.699,0.919,0.483,0.046,150.258,False,1.24e-05,145907,['vocal harmony group'],vocal harmony group,Easy Listening,1952
121,I'll Drown In My Tears,Sonny Thompson,The EP Collection,9,26,https://open.spotify.com/track/1FgcCiBlHMRLcV8YC2l2Xf,0.891,0.536,-5.743,0.32,0.347,0.0542,133.101,False,0.000298,172680,[],rhythm and blues,R&B,1952
122,I'd Be Satisfied,The Dominoes,Presenting the Dominoes,3,86,https://open.spotify.com/track/3UDQwabsRtxXicw5YtSt7W,0.886,0.593,-6.325,0.814,0.529,0.717,122.629,False,0.0,143973,['rhythm and blues'],rhythm and blues,R&B,1952
123,Honky Tonk Blues,Drifting Cowboys,Honky Tonkin (Expanded Undubbed Edition),48,12,https://open.spotify.com/track/3BzfkAB5qE3BNiVsdA35nu,0.824,0.777,-9.707,0.836,0.309,0.0683,127.883,False,3.13e-05,133307,"['country', 'honky tonk', 'traditional country', 'yodeling']",honky tonk,Country,1952
124,The Wild Side Of Life,Hank Thompson,Songs Of The Brazos Valley,48,12,https://open.spotify.com/track/39AxeDwNIyjPKgI7g9H2Jg,0.924,0.596,-10.307,0.451,0.144,0.219,115.681,False,0.0,164520,"['classic country pop', 'cowboy western', 'traditional country', 'western swing']",cowboy western,Country,1952
125,She Moves Me,Muddy Waters,The Best Of Muddy Waters,25,12,https://open.spotify.com/track/3Bu3JJvvTzEYnz61x4plF2,0.924,0.52,-9.388,0.642,0.343,0.141,180.544,False,0.00618,177213,"['blues', 'blues rock', 'chicago blues', 'classic rock', 'electric blues', 'soul', 'traditional blues']",blues rock,Blues,1952
126,Keep On Churnin' (Till The Butter Come),Wynonie Harris,Lovin' Machine,32,26,https://open.spotify.com/track/7D4xc9AITlutSfDKCaAtDj,0.614,0.562,-8.333,0.715,0.587,0.179,144.425,False,0.0,173466,"['jump blues', 'rhythm and blues']",rhythm and blues,R&B,1952
127,Walkin' My Baby Back Home,Nat King Cole,The Nat King Cole Story,31,36,https://open.spotify.com/track/6w3vOOCYNRf3q8B0NjK2Fd,0.849,0.472,-14.263,0.431,0.194,0.176,100.908,False,0.0,162560,"['adult standards', 'lounge', 'soul', 'swing', 'vocal jazz']",lounge,Jazz,1952
128,New Blowtop Blues,Dinah Washington,The Best In Blues,17,12,https://open.spotify.com/track/3USn7g50h1vI4DGspsLcYA,0.737,0.65,-10.093,0.601,0.295,0.123,91.237,False,0.0,160667,"['jazz blues', 'soul', 'vocal jazz']",soul,Soul,1952
129,Mailman Blues,Lloyd Price,The Exciting Lloyd Price,32,12,https://open.spotify.com/track/5Ct9yuekVJsnx8MmxIDTFV,0.856,0.512,-8.34,0.963,0.71,0.314,162.434,False,0.0796,132000,"['doo-wop', 'louisiana blues', 'memphis blues', 'new orleans blues', 'rhythm and blues', 'rock-and-roll', 'rockabilly']",louisiana blues,Blues,1952
130,I Played the Fool,The Clovers,The Clovers,11,14,https://open.spotify.com/track/0PwcgTA5I7Rc6k16d1UqdB,0.88,0.468,-15.364,0.352,0.182,0.189,76.331,False,0.0,173373,"['doo-wop', 'rhythm and blues', 'rock-and-roll']",rhythm and blues,R&B,1952
131,Half As Much,Drifting Cowboys,Memorial Album (Expanded Edition),35,12,https://open.spotify.com/track/0g9luqCueBGFmyhthBUjOs,0.889,0.674,-10.072,0.452,0.328,0.0863,127.413,False,3.16e-05,165667,"['country', 'honky tonk', 'traditional country', 'yodeling']",honky tonk,Country,1952
132,My Story (with The Royals),Chuck Willis,R&B: From Doo-Wop To Hip-Hop,20,39,https://open.spotify.com/track/2A5ZYbybaHNhtsZIysh9dt,0.976,0.339,-12.955,0.295,0.102,0.142,180.958,False,0.0021,189440,"['doo-wop', 'jazz blues', 'rhythm and blues']",jazz blues,Blues,1952
133,Sweet Sixteen,Joe Turner,Jump for Joe,4,16,https://open.spotify.com/track/33bnCD5g0x0tdOs9nt4QDv,0.0757,0.573,-14.087,0.374,0.32,0.117,105.424,False,0.00432,174471,[],rhythm and blues,R&B,1952
134,Big Ten Inch Record,Bull Moose Jackson,28 Big Ones,27,28,https://open.spotify.com/track/6s9zIegt8yYugHLSX4pE1q,0.77,0.535,-6.991,0.968,0.454,0.0575,172.391,False,0.0,135053,"['jump blues', 'rhythm and blues']",rhythm and blues,R&B,1952
135,Heavenly Father,Edna McGriff,Top 25 Classics - The Very Best of Edna McGriff,1,25,https://open.spotify.com/track/1D6Gcwei8C2QCw2fq0yg6Z,0.908,0.327,-10.568,0.338,0.143,0.102,89.409,False,0.0,165014,[],rhythm and blues,R&B,1952
136,I'll Never Get Out Of This World Alive,Drifting Cowboys,Low Down Blues,27,16,https://open.spotify.com/track/06QwUMh4FstbvC8Ipjj0y0,0.928,0.844,-10.914,0.793,0.215,0.0704,116.284,False,0.0,148000,"['country', 'honky tonk', 'traditional country', 'yodeling']",honky tonk,Country,1952
137,You Know I Love You,B.B. King,Singin' the Blues,0,20,https://open.spotify.com/track/262mJt8D7Bfi0LtDJYVECG,0.852,0.357,-7.831,0.301,0.399,0.159,104.059,False,6.3e-05,186653,"['blues', 'blues rock', 'classic rock', 'electric blues', 'jazz blues', 'soul blues', 'traditional blues']",blues rock,Blues,1952
138,Rocket 69,Todd Rhodes & Orchestra,The Henry Glover Story Pt. 2 - It Ain't the Meat (It's the Motion),42,31,https://open.spotify.com/track/3HduVsBhmUkYS97eN025wG,0.306,0.685,-7.984,0.764,0.587,0.114,137.556,False,0.0,163427,['rhythm and blues'],rhythm and blues,R&B,1952
139,Wheel Of Fortune,The Cardinals,"Under A Blanket Of Blue - The Singles As & Bs, 1951 - 1957",2,25,https://open.spotify.com/track/3Utz48KS8HvnFz14SrQiz1,0.9,0.513,-11.478,0.351,0.136,0.3,80.843,False,0.0,172613,"['doo-wop', 'rhythm and blues']",rhythm and blues,R&B,1952
140,Beside You,The Swallows,Dearest,11,24,https://open.spotify.com/track/4Pi48FshKRlLR3ejDgcybC,0.987,0.559,-12.635,0.311,0.134,0.125,92.623,False,0.000374,155347,['rhythm and blues'],rhythm and blues,R&B,1952
141,Mary Jo,The Four Blazes,Mary Jo,4,24,https://open.spotify.com/track/4xnHI2GWAwGNqDcfAC4cu2,0.834,0.588,-5.786,0.633,0.406,0.177,169.914,False,1.83e-06,156360,['rhythm and blues'],rhythm and blues,R&B,1952
142,Rock Me All Night Long,Ravens,The Robins vs. The Ravens,3,18,https://open.spotify.com/track/2SWPYGnST39iFigDeErOtx,0.752,0.621,-9.383,0.894,0.529,0.106,75.373,False,3.93e-05,166373,[],dpo-wop,R&B,1952
143,Going To The River,Fats Domino,Fats Domino Swings,30,12,https://open.spotify.com/track/4UKHl1LeSu7Gci8ONW7g99,0.811,0.37,-10.069,0.671,0.681,0.132,84.836,False,3.09e-05,155627,"['louisiana blues', 'new orleans blues', 'piano blues', 'rock-and-roll', 'rockabilly']",new orleans blues,Blues,1953
144,Money Honey (with Clyde McPhatter),The Drifters,Clyde McPhatter & The Drifters,27,14,https://open.spotify.com/track/4cOXb4P2Ri6AMVQqfICPRY,0.894,0.698,-9.371,0.814,0.449,0.106,124.394,False,0.0,179400,"['adult standards', 'doo-wop', 'rock-and-roll', 'rockabilly', 'soul']",doo-wop,R&B,1953
145,Your Cheatin' Heart,Drifting Cowboys,The Complete Hank Williams,46,225,https://open.spotify.com/track/13Oi7vfd9mrujcEmGAYAPe,0.774,0.672,-11.634,0.689,0.243,0.082,127.716,False,1.79e-05,161640,"['country', 'honky tonk', 'traditional country', 'yodeling']",honky tonk,Country,1953
146,Crying In The Chapel,The Orioles,The Orioles 1947-1955,12,52,https://open.spotify.com/track/35vjuw2ttf6OL5vFXY9w5v,0.869,0.296,-8.792,0.418,0.269,0.226,83.494,False,0.0,188000,"['rhythm and blues', 'vocal harmony group']",vocal harmony group,Easy Listening,1953
147,Gee,The Crows,The Original Boy Bands from Yesterday,8,28,https://open.spotify.com/track/6D0SVmfB6YdCNteGzSMT6o,0.803,0.57,-11.273,0.758,0.434,0.232,80.96,False,0.0,136400,"['doo-wop', 'rhythm and blues']",rhythm and blues,R&B,1953
148,Shake A Hand,Faye Adams,Shake A Hand,7,30,https://open.spotify.com/track/4vEowZQBMdNWAi1H0sXbfn,0.954,0.369,-14.318,0.443,0.406,0.358,108.028,False,0.0134,175627,['rhythm and blues'],rhythm and blues,R&B,1953
149,Honey Hush,Big Joe Turner,Big Joe Turner: The Rhythm & Blues Years,33,32,https://open.spotify.com/track/5ssXU6u9HqUW87W2gglY7F,0.586,0.472,-7.532,0.671,0.592,0.125,169.218,False,0.0,162946,"['blues', 'jump blues', 'rhythm and blues', 'rock-and-roll', 'traditional blues']",jump blues,Blues,1953
150,Mama He Treats Your Daughter Mean,Ruth Brown,Ruth Brown,39,14,https://open.spotify.com/track/2yShRZBSQ7Pa7GPrdQBjhy,0.478,0.807,-15.549,0.849,0.189,0.0722,122.908,False,0.0,176387,"['jazz blues', 'jump blues', 'rhythm and blues']",jump blues,Blues,1953
151,Hound Dog,Big Mama Thornton,Ball n' Chain,59,16,https://open.spotify.com/track/5Oc0vLGWdEWeCqIU8zyELt,0.706,0.563,-10.862,0.785,0.542,0.355,133.285,False,3.59e-05,181000,"['acoustic blues', 'blues', 'harmonica blues', 'rhythm and blues', 'texas blues', 'traditional blues']",blues,Blues,1953
152,Kaw-Liga,Drifting Cowboys,Memorial Album (Expanded Edition),41,12,https://open.spotify.com/track/6qn7UNaivxzxsAG4OK6GPy,0.852,0.566,-11.022,0.709,0.29,0.161,112.318,False,0.0,156493,"['country', 'honky tonk', 'traditional country', 'yodeling']",honky tonk,Country,1953
153,The Things That I Used To Do,Guitar Slim,Sufferin' Mind,45,26,https://open.spotify.com/track/3NWDb3bbMBTArBblzG4jMX,0.812,0.48,-13.675,0.643,0.303,0.0889,98.282,False,0.0,180453,"['acoustic blues', 'blues', 'louisiana blues', 'new orleans blues', 'traditional blues']",blues,Blues,1953
154,Help Me Somebody,"The ""5"" Royales",All Righty! (The Apollo Recordings 1951-1955),9,29,https://open.spotify.com/track/195dMV90IsrzWiKSPylADk,0.898,0.408,-9.535,0.391,0.373,0.187,98.154,False,0.0,183960,"['doo-wop', 'rhythm and blues']",rhythm and blues,R&B,1953
155,The Clock,Johnny Ace & The Beale Streeters,The Complete Duke Recordings,10,20,https://open.spotify.com/track/5t8BR3cc60XXxiF2Iy3LAI,0.97,0.352,-12.24,0.349,0.286,0.108,94.671,False,0.00271,177640,"['doo-wop', 'rhythm and blues']",rhythm and blues,R&B,1953
156,Crazy Man Crazy,Bill Haley Jr. and the Comets,Bill Haley Jr. and the Comets,19,13,https://open.spotify.com/track/0PgWyoqPJO6DGVPnzmbIcu,0.312,0.587,-6.133,0.804,0.673,0.183,87.49,False,8.16e-06,236453,[],rockabilly,Rock,1953
157,Good Lovin',The Clovers,Down In The Alley: The Best Of The Clovers,17,21,https://open.spotify.com/track/5gH8pgGfLcsNCTFytB9a7O,0.893,0.773,-12.068,0.777,0.4,0.168,126.569,False,0.000123,180040,"['doo-wop', 'rhythm and blues', 'rock-and-roll']",rhythm and blues,R&B,1953
158,Please Don't Leave Me,Fats Domino,Fats Domino Swings,28,12,https://open.spotify.com/track/0ANwvwEnG4zIxAY64gx8Sr,0.928,0.556,-11.032,0.881,0.535,0.333,124.07,False,0.0541,166840,"['louisiana blues', 'new orleans blues', 'piano blues', 'rock-and-roll', 'rockabilly']",new orleans blues,Blues,1953
159,Please Love Me,B.B. King,The Essential Blue Archive: Take a Swing with Me,29,20,https://open.spotify.com/track/61175hF6LPGyPbf6cf72AA,0.797,0.507,-7.93,0.556,0.762,0.291,107.706,False,0.000189,167507,"['blues', 'blues rock', 'classic rock', 'electric blues', 'jazz blues', 'soul blues', 'traditional blues']",blues rock,Blues,1953
160,Feelin' Good,Little Junior Parker & The Blue Flames,Feelin' Good / Fussin' and Fightin' Blues,20,2,https://open.spotify.com/track/2XoKgKRMzHLmnpfjQ3y0EQ,0.734,0.65,-7.044,0.722,0.682,0.0821,95.899,False,3.61e-06,177560,[],blues rock,Blues,1953
161,Sunday Kind of Love,The Harptones,Collector's Gold Series,14,18,https://open.spotify.com/track/6neR657QgI0rC2lwIyOr42,0.991,0.301,-10.687,0.328,0.23,0.115,178.814,False,0.00621,181627,"['doo-wop', 'rhythm and blues']",rhythm and blues,R&B,1953
162,"One Scotch, One Bourbon, One Beer",Amos Milburn,Down The Road Apiece -The Best Of Amos Milburn,50,26,https://open.spotify.com/track/1T7ZI5Z9XHFeSZU0KTEVZz,0.811,0.908,-17.63,0.281,0.133,0.0707,118.678,False,0.0938,176240,"['jump blues', 'piano blues', 'rhythm and blues']",piano blues,Blues,1953
163,I'Ll Be True,Faye Adams,Ember House Of Hits,0,21,https://open.spotify.com/track/2tkyxiKGmzT4TlrcJ3fr72,0.353,0.644,-9.902,0.815,0.542,0.282,130.82,False,0.0,168693,['rhythm and blues'],rhythm and blues,R&B,1953
164,I'm Mad,Willie Mabon,Willie's Blues - The Greatest Hits 1952 - 1957,4,25,https://open.spotify.com/track/216xLrDkU2xY2xIAUTqSm5,0.672,0.736,-10.475,0.789,0.41,0.311,106.925,False,1.64e-06,158693,"['chicago blues', 'piano blues']",piano blues,Blues,1953
165,Crawlin',The Clovers,The Clovers,13,14,https://open.spotify.com/track/2S0F8uPrOArhdGtMB3KuMk,0.645,0.709,-11.984,0.716,0.341,0.0754,120.693,False,0.0,155467,"['doo-wop', 'rhythm and blues', 'rock-and-roll']",rhythm and blues,R&B,1953
166,TV Mama,Big Joe Turner,Big Joe Turner: The Rhythm & Blues Years,17,32,https://open.spotify.com/track/0ysNtTI8VJOwGQaMIatvDl,0.781,0.708,-6.452,0.846,0.653,0.15,93.861,False,0.00157,169426,"['blues', 'jump blues', 'rhythm and blues', 'rock-and-roll', 'traditional blues']",jump blues,Blues,1953
167,I Wanna Know,The Du Droppers,"Talk That Talk ! - The Ultimate Du Droppers, 1952 - 1955",32,38,https://open.spotify.com/track/07bPF2bFTEH4lupTGZ75Mg,0.799,0.611,-12.781,0.887,0.486,0.125,79.284,False,0.0,137707,"['doo-wop', 'rhythm and blues']",rhythm and blues,R&B,1953
168,Too Much Lovin (Much Too Much),"The ""5"" Royales",Too Much Lovin',1,16,https://open.spotify.com/track/6mTrJHlP4ZSIbQFq7x5Ij0,0.72,0.496,-9.809,0.521,0.485,0.12,132.777,False,0.0,182427,"['doo-wop', 'rhythm and blues']",rhythm and blues,R&B,1953
169,You're So Fine,Little Walter,The Essential Little Walter,23,46,https://open.spotify.com/track/2cdgIOrzkVGFx5S2eTfoyP,0.635,0.766,-9.536,0.866,0.639,0.183,128.694,False,4.71e-06,184960,"['blues', 'chicago blues', 'harmonica blues', 'louisiana blues', 'traditional blues']",chicago blues,Blues,1953
170,Woke up This Morning,B.B. King,The Essential Blue Archive: Take a Swing with Me,25,20,https://open.spotify.com/track/127UeJpFF8LsUFxzQBSqzt,0.588,0.361,-7.669,0.628,0.747,0.496,151.339,False,0.0,176640,"['blues', 'blues rock', 'classic rock', 'electric blues', 'jazz blues', 'soul blues', 'traditional blues']",blues rock,Blues,1953
171,Mess Around,Ray Charles,"Ray Charles (aka: Hallelujah, I Love Her So)",63,14,https://open.spotify.com/track/7DJsL4jyXA39GDiHFQYQ0t,0.437,0.565,-2.981,0.906,0.962,0.056,148.808,False,0.0,160227,"['classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",jazz blues,Blues,1953
172,Please Hurry Home,B.B. King,BD Music Presents B.B. King,6,41,https://open.spotify.com/track/33plVpLnjv9zuYRDbFFPdv,0.757,0.454,-8.501,0.88,0.425,0.296,136.684,False,9.89e-06,164867,"['blues', 'blues rock', 'classic rock', 'electric blues', 'jazz blues', 'soul blues', 'traditional blues']",blues rock,Blues,1953
173,Laundromat Blues,"The ""5"" Royales",All Righty! (The Apollo Recordings 1951-1955),10,29,https://open.spotify.com/track/5DxEzoTsywns4t6Kjga3BL,0.816,0.539,-9.238,0.704,0.562,0.16,110.277,False,0.0,144160,"['doo-wop', 'rhythm and blues']",rhythm and blues,R&B,1953
174,My Saddest Hour,The Five Keys,The Best Of The Aladdin Years,5,25,https://open.spotify.com/track/2hefTuL9OFa57kCzUE3Jm0,0.901,0.384,-14.005,0.507,0.219,0.0884,112.719,False,0.0,195240,"['doo-wop', 'rhythm and blues', 'vocal harmony group']",rhythm and blues,R&B,1953
175,My Country Man,Big Maybelle,The Complete Okeh Sessions 1952-1955,7,26,https://open.spotify.com/track/69T4fDEmSFlpOHUtPQjtIh,0.805,0.525,-6.364,0.895,0.642,0.213,121.444,False,0.0,153333,"['blues', 'jump blues', 'rhythm and blues', 'traditional blues']",jump blues,Blues,1953
176,Cross My Heart,Johnny Ace,"Ace up His Sleeve, Vol. 2",3,10,https://open.spotify.com/track/2IBecVVYQdwNvntMFeDhaf,0.614,0.435,-14.433,0.238,0.187,0.393,62.443,False,0.0,166787,"['doo-wop', 'rhythm and blues']",rhythm and blues,R&B,1953
177,Baby Doll,Marvin & Johnny,Baby Doll,6,17,https://open.spotify.com/track/1JVCZyafTskvJIBg6y3hUz,0.819,0.562,-13.463,0.388,0.221,0.0779,67.499,False,0.0,145600,[],jump blues,Blues,1953
178,Let Me Go Home Whiskey,Amos Milburn,Let's Have A Party! (The Aladdin Recordings),29,29,https://open.spotify.com/track/33343QHpDEcf022acPZMw8,0.976,0.908,-12.726,0.722,0.366,0.132,121.3,False,0.0129,167787,"['jump blues', 'piano blues', 'rhythm and blues']",piano blues,Blues,1953
179,Mercy Mr Percy,Varetta Dillard,"Mercy, Mr Percy",10,59,https://open.spotify.com/track/3HJRbVUmjGBrwSg5PbGbdJ,0.485,0.548,-9.487,0.749,0.623,0.219,122.755,False,1.08e-06,169093,['rhythm and blues'],rhythm and blues,R&B,1953
180,Get It (05-02-53),The Royals,Classics: 1952-1954,1,24,https://open.spotify.com/track/21eB05mpBfXOVsovloJQoU,0.955,0.541,-5.687,0.565,0.368,0.162,95.975,False,0.0,136652,[],skinhead reggae,Reggae,1953
181,These Foolish Things Remind Me Of You,Billy Ward,14 Greatest Hits,5,14,https://open.spotify.com/track/1AAImLqURrVTQ2aAZeJNT7,0.914,0.323,-12.706,0.192,0.262,0.106,172.286,False,0.00188,187600,['vocal harmony group'],vocal harmony group,Easy Listening,1953
182,Don't Deceive Me,Chuck Willis,The Complete Okeh Recordings 1951-1956,4,51,https://open.spotify.com/track/0LOYK6pdUjv1ODOHKs6dVO,0.908,0.394,-9.516,0.396,0.242,0.323,98.322,False,0.00103,179800,"['doo-wop', 'jazz blues', 'rhythm and blues']",jazz blues,Blues,1953
183,Blues With A Feeling,Little Walter,The Essential Little Walter,38,46,https://open.spotify.com/track/0jonK6wMWVKsG1UutRmfpX,0.839,0.427,-10.283,0.647,0.518,0.271,78.425,False,0.00194,187773,"['blues', 'chicago blues', 'harmonica blues', 'louisiana blues', 'traditional blues']",chicago blues,Blues,1953
184,Bear Cat,Rufus Thomas,Bear Cat / Walkin' in the Rain,36,2,https://open.spotify.com/track/3gAYM7PfYIfLvpMTFXfbAM,0.734,0.565,-8.746,0.818,0.45,0.428,85.229,False,6.12e-06,170058,"['memphis blues', 'memphis soul', 'southern soul']",memphis soul,Soul,1953
185,Crazy Crazy Crazy,"The ""5"" Royales",All Righty! (The Apollo Recordings 1951-1955),14,29,https://open.spotify.com/track/63h6VArWjWLCU9ocI0NBrH,0.829,0.578,-9.702,0.56,0.582,0.113,115.013,False,0.000189,160747,"['doo-wop', 'rhythm and blues']",rhythm and blues,R&B,1953
186,Earth Angel,The Penguins,Earth Angel - 1954-1960,43,40,https://open.spotify.com/track/3iQaSx6G50ptbEnzgsaQQy,0.919,0.505,-12.267,0.485,0.192,0.106,72.554,False,0.0,178027,"['doo-wop', 'rock-and-roll']",rock-and-roll,Rock,1954
187,Rock Around The Clock,Bill Haley & His Comets,Biggest Hits,55,10,https://open.spotify.com/track/34AmZ4PMz9iNZVp9AMIGZj,0.139,0.609,-13.106,0.93,0.526,0.0946,173.179,False,0.0,137000,"['rock-and-roll', 'rockabilly']",rockabilly,Rock,1954
188,"Shake, Rattle and Roll",Big Joe Turner,Shake Rattle & Rock,49,60,https://open.spotify.com/track/7aLoa1F3EoM8AeC6Ao1RKz,0.788,0.612,-6.296,0.845,0.584,0.193,154.704,False,3.13e-06,179626,"['blues', 'jump blues', 'rhythm and blues', 'rock-and-roll', 'traditional blues']",jump blues,Blues,1954
189,Sh-Boom,The Chords,Sh-Boom (Life Could Be a Dream),1,6,https://open.spotify.com/track/6NjYEcZLw648J3TDddkmWg,0.79,0.669,-8.933,0.895,0.466,0.122,136.54,False,0.0,147331,[],doo-wop,R&B,1954
190,That's All Right,Elvis Presley,For LP Fans Only,61,12,https://open.spotify.com/track/0tHcXWIYt99GY8BONrPIfA,0.808,0.655,-9.825,0.696,0.405,0.116,105.272,False,1.33e-06,115280,"['rock-and-roll', 'rockabilly']",rockabilly,Rock,1954
191,Pledging My Love,Johnny Ace,The Complete Duke Recordings,42,20,https://open.spotify.com/track/70Xt4jSqmMpdrpO5P6ypvC,0.922,0.307,-11.46,0.289,0.319,0.136,57.431,False,9.34e-06,146920,"['doo-wop', 'rhythm and blues']",rhythm and blues,R&B,1954
192,"Goodnite Sweetheart, Goodnite",The Spaniels,50 Best,0,50,https://open.spotify.com/track/7zcDgU0IprbzECDxJ5Scdw,0.865,0.563,-13.224,0.522,0.189,0.454,73.028,False,0.0,161973,"['doo-wop', 'rhythm and blues']",rhythm and blues,R&B,1954
193,I've Got a Woman,Ray Charles,"Ray Charles (aka: Hallelujah, I Love Her So)",73,14,https://open.spotify.com/track/2xar08Fq5xra2KKZs5Bw9j,0.833,0.556,-4.729,0.665,0.61,0.258,199.373,False,2.22e-06,171467,"['classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",jazz blues,Blues,1954
194,White Christmas (feat. Clyde McPhatter & Bill Pinkney),The Drifters,Clyde McPhatter & The Drifters,31,14,https://open.spotify.com/track/6Tw5gpHfFlR3mgtkBWXl2j,0.947,0.533,-14.832,0.493,0.103,0.101,63.1,False,0.000526,161747,"['adult standards', 'doo-wop', 'rock-and-roll', 'rockabilly', 'soul']",doo-wop,R&B,1954
195,Work With Me Annie (01-14-54),The Royals,Classics: 1952-1954,2,24,https://open.spotify.com/track/34Oe3oz1UUbsm63Q9HPNPq,0.948,0.667,-5.746,0.559,0.509,0.217,121.029,False,0.0,171717,[],skinhead reggae,Reggae,1954
196,Sincerely,The Moonglows,Blue Velvet / The Ultimate Collection,36,44,https://open.spotify.com/track/1BdvU12RWtXqK8FT78GWbw,0.704,0.409,-12.299,0.395,0.18,0.0993,81.772,False,0.0,192227,"['doo-wop', 'rhythm and blues']",rhythm and blues,R&B,1954
197,Tweedle Dee,LaVern Baker,LaVern Baker,32,14,https://open.spotify.com/track/3KDBNDCjN9ogMkGn3vIUs2,0.664,0.758,-11.366,0.828,0.504,0.316,80.847,False,0.0,184960,"['jump blues', 'rhythm and blues', 'torch song']",rhythm and blues,R&B,1954
198,Good Rockin' Tonight,Elvis Presley,A Boy From Tupelo: The Complete 1953-1955 Recordings,40,85,https://open.spotify.com/track/0DZZctFgqmFbVayvOUhm0C,0.463,0.634,-8.814,0.907,0.539,0.0673,85.5,False,0.0,135053,"['rock-and-roll', 'rockabilly']",rockabilly,Rock,1954
199,Just Make Love To Me,Muddy Waters,Canât Be Satisfied: The Very Best Of Muddy Waters 1947 â 1975,8,40,https://open.spotify.com/track/5e0RVfotrCXj5VqCqzguyq,0.605,0.534,-12.955,0.535,0.322,0.147,80.173,False,0.0,171027,"['blues', 'blues rock', 'chicago blues', 'classic rock', 'electric blues', 'soul', 'traditional blues']",blues rock,Blues,1954
200,Mr. Sandman,The Chordettes,The Chordettes,54,18,https://open.spotify.com/track/47O5lXcK78Z3TIiGzuc18l,0.85,0.626,-4.441,0.671,0.535,0.0561,108.804,False,0.0,144200,"['classic girl group', 'doo-wop', 'vocal harmony group']",doo-wop,R&B,1954
201,"Oh, What a Dream",Ruth Brown,"Milestones of Legends: Female Blues Singers, Vol. 8",2,26,https://open.spotify.com/track/5SyChBhIto7GLXQtrZG4mI,0.0651,0.659,-4.803,0.401,0.511,0.149,110.17,False,1.01e-05,175627,"['jazz blues', 'jump blues', 'rhythm and blues']",jump blues,Blues,1954
