,Title,Artist,Album,Popularity,Play Count,Track URL,Acousticness,Danceability,Loudness,Valence,Energy,Liveness,Tempo,Explicit,Instrumentalness,Duration (ms),Genres,Sub_Genre,Main Genre,Release Year
24,Only the Lonely (Know the Way I Feel),Roy Orbison,The Essential Roy Orbison,41,40,https://open.spotify.com/track/7HZv4KAYOv867dAiZwrFoR,0.41,0.584,-10.767,0.933,0.519,0.21,123.253,False,0.00475,146200,"adult standards, classic rock, folk rock, mellow gold, rock-and-roll, rockabilly, singer-songwriter",classic rock,Rock,1960
25,Running Bear,Johnny Preston,"The Essential Johnny Preston, Vol 1",34,20,https://open.spotify.com/track/3MM9NBVyHtjHWVQekES04q,0.817,0.757,-8.939,0.771,0.456,0.182,119.997,False,1.11e-05,157987,"doo-wop, rock-and-roll, rockabilly",rock-and-roll,Rock,1960
26,Shop Around,Smokie Robinson and The Miracles,The Greatest Hits of the Early Years,10,19,https://open.spotify.com/track/0ypN6W45LTAxQ8ysa0cF49,0.788,0.556,-6.49,0.881,0.629,0.317,131.927,False,0.0003,168907,rhythm and blues,rhythm and blues,R&B,1960
27,Stay,Maurice Williams & The Zodiacs,Dirty Dancing (Original Motion Picture Soundtrack),60,12,https://open.spotify.com/track/5R2DZitRTDYtrkCoJiddct,0.842,0.555,-14.187,0.736,0.404,0.218,120.509,False,0.0,94907,rhythm and blues,rhythm and blues,R&B,1960
28,Why,Frankie Avalon,25 All-Time Greatest Hits,41,25,https://open.spotify.com/track/63eociIYMicbCrwXYxxhOQ,0.796,0.464,-10.578,0.554,0.279,0.0849,94.214,False,0.0,158533,"adult standards, bubblegum pop, doo-wop, easy listening, rock-and-roll, rockabilly",bubblegum pop,Pop,1960
29,Greenfields,The Brothers Four,The Brothers Four,46,12,https://open.spotify.com/track/7LAsDdinXejDwodvelVVTa,0.863,0.466,-20.428,0.338,0.125,0.121,111.43,False,0.0,182027,"american folk revival, vocal harmony group",vocal harmony group,Easy Listening,1960
30,Mustapha,Bob Azzam,Tres Chic,27,16,https://open.spotify.com/track/2Dsw0QFS4kM6o4XjlQiRRQ,0.133,0.606,-3.611,0.891,0.73,0.162,141.519,False,0.0,166612,arab groove,arab groove,Pop,1960
31,Walking To New Orleans,Fats Domino,A Lot Of Dominos,53,12,https://open.spotify.com/track/5TcEq6qNQJ7HXeTxwB3ZGB,0.518,0.582,-14.339,0.743,0.289,0.107,80.75,False,0.0,118467,"louisiana blues, new orleans blues, piano blues, rock-and-roll, rockabilly",new orleans blues,Blues,1960
32,Teen Angel,Mark Dinning,The Lovin' Touch,27,10,https://open.spotify.com/track/3PymNAkWROfyEVeYq6XtjD,0.775,0.584,-15.537,0.46,0.0863,0.212,101.493,False,0.0,158200,deep adult standards,deep adult standards,Pop,1960
33,My Home Town,Paul Anka,Put Your Head On My Shoulder: The Very Best Of Paul Anka,31,22,https://open.spotify.com/track/75wzEkDy6NnSj692dA99ip,0.223,0.79,-10.743,0.962,0.514,0.14,117.022,False,0.0,126293,"adult standards, canadian pop, easy listening, rock-and-roll",canadian pop,Pop,1960
34,Chain Gang,Sam Cooke,The Man Who Invented Soul,50,96,https://open.spotify.com/track/1sK10Me7qS9em2QTx6dYRe,0.636,0.698,-9.674,0.824,0.661,0.228,131.808,False,0.0,160000,"classic soul, soul, vocal jazz",soul,Soul,1960
35,Please Don't Tease,Cliff Richard & The Shadows,40 Golden Greats,27,40,https://open.spotify.com/track/09OT7VIMwQ2FRmhBNtPuw0,0.519,0.635,-9.548,0.884,0.493,0.341,144.802,False,0.0,179733,"merseybeat, rock-and-roll, rockabilly",rock-and-roll,Rock,1960
36,Last Date,Floyd Cramer,For The Moment,32,24,https://open.spotify.com/track/45bzYtdeFlU5oLm9Chtdt6,0.908,0.304,-15.484,0.66,0.226,0.191,208.6,False,0.148,148787,"easy listening, honky-tonk piano, nashville sound",honky-tonk piano,Country,1960
37,Wild One,Bobby Rydell,The Best Of Bobby Rydell,25,25,https://open.spotify.com/track/6OJZM84zgpRxRYtBk979xG,0.706,0.597,-4.722,0.893,0.777,0.069,148.62,False,1.5e-06,141093,"adult standards, bubblegum pop, doo-wop, rock-and-roll, rockabilly",bubblegum pop,Pop,1960
38,"You're Sixteen, You're Beautiful (And You're Mine)",Johnny Burnette,Johnny Burnette's Hits And Other Favorites,51,12,https://open.spotify.com/track/5oeFEW0WGSGEdXMDKNI4z4,0.816,0.431,-11.673,0.693,0.352,0.066,76.412,False,0.0,119027,"doo-wop, rock-and-roll, rockabilly",rock-and-roll,Rock,1960
39,"Please Help Me, I'm Falling",Hank Locklin,RCA Country Legends,47,16,https://open.spotify.com/track/0dc0eU5THc1uE0Q0KV73XN,0.828,0.552,-10.712,0.553,0.336,0.324,105.479,False,0.0,141467,nashville sound,nashville sound,Country,1960
40,Three Steps To Heaven ,Eddie Cochran,12 Of His Biggest Hits,55,12,https://open.spotify.com/track/5bFOycHjbUpUWJusyUdBZV,0.0666,0.685,-12.705,0.944,0.346,0.0678,131.514,False,0.00317,144933,"rock-and-roll, rockabilly",rockabilly,Rock,1960
41,Beyond the Sea,Bobby Darin,That's All,73,12,https://open.spotify.com/track/3KzgdYUlqV6TOG7JCmx2Wg,0.723,0.521,-7.456,0.569,0.516,0.257,136.483,False,0.0,172480,"adult standards, easy listening, lounge, rock-and-roll, vocal jazz",easy listening,Pop,1960
42,My Heart Has A Mind Of Its Own,Connie Francis,The Collection,23,18,https://open.spotify.com/track/0LTbEzpuUCelZi8VgZ8MUh,0.742,0.397,-6.751,0.754,0.576,0.31,54.282,False,1.67e-06,150933,"adult standards, brill building pop, easy listening, rock-and-roll, rockabilly",brill building pop,Pop,1960
43,It's Time to Cry ,Paul Anka,Merry Christmas and a Happy New Year from Paul Anka,0,16,https://open.spotify.com/track/0qvYOY639Oisaq5OdQRwMR,0.602,0.436,-6.574,0.559,0.476,0.327,110.106,False,0.0,146907,"adult standards, canadian pop, easy listening, rock-and-roll",canadian pop,Pop,1960
44,Way Down Yonder In New Orleans,Freddy Cannon,The EP Collection,17,26,https://open.spotify.com/track/65hBee6sFaknT2IttHWtFc,0.774,0.451,-3.825,0.787,0.807,0.346,142.723,False,2.3e-06,151333,"classic garage rock, doo-wop, merseybeat, rhythm and blues, rock-and-roll, rockabilly, surf music",doo-wop,R&B,1960
45,I Want To Be Wanted (Per Tutta La Vita),Brenda Lee,This Is...Brenda,34,12,https://open.spotify.com/track/03cB3gd91JsP3bCERC6Lmf,0.593,0.515,-6.322,0.392,0.412,0.218,107.61,False,0.0,185960,"adult standards, easy listening, lounge, rockabilly",easy listening,Pop,1960
46,Look For A Star,Garry Mills,Goodness Gracious,5,18,https://open.spotify.com/track/4ve7jMtBh0kSrbWeTjiM13,0.788,0.649,-15.612,0.902,0.327,0.108,111.736,False,0.00293,120948,pop,pop,Pop,1960
47,My Girl Josephine,Fats Domino,A Lot Of Dominos,50,12,https://open.spotify.com/track/0CIc4SaHV9RaQvXscSlVFH,0.429,0.783,-13.984,0.934,0.372,0.152,73.513,False,0.00893,124907,"louisiana blues, new orleans blues, piano blues, rock-and-roll, rockabilly",new orleans blues,Blues,1960
48,Let's Twist Again,Chubby Checker,It's Pony Time/Let's Twist Again,72,24,https://open.spotify.com/track/1INWPr855fwWdAOeecbu0W,0.0987,0.604,-6.377,0.907,0.709,0.0551,167.832,False,0.0,137360,"rock-and-roll, rockabilly",rockabilly,Rock,1961
49,Stand by Me,Ben E. King,Don't Play That Song (Mono),84,12,https://open.spotify.com/track/3SdTKo2uVsxFblQjpScoHy,0.57,0.65,-9.443,0.605,0.306,0.0707,118.068,False,7.07e-06,180056,"rock-and-roll, soul",soul,Soul,1961
50,Hit the Road Jack,Ray Charles,True Genius,76,90,https://open.spotify.com/track/5dUMh0ugelpKfoFp3qChuK,0.704,0.598,-12.616,0.962,0.571,0.513,173.141,False,0.0,119880,"classic soul, jazz blues, piano blues, soul, soul blues, vocal jazz",jazz blues,Blues,1961
51,Can't Help Falling in Love,Elvis Presley,Blue Hawaii,82,14,https://open.spotify.com/track/44AyOl4qVkzS48vBsbNXaC,0.941,0.396,-14.062,0.343,0.293,0.105,100.307,False,0.000196,182360,"rock-and-roll, rockabilly",rockabilly,Rock,1961
52,Surrender,Elvis Presley,Elvis 30 #1 Hits,45,31,https://open.spotify.com/track/5Qkixf9OjJp5a4XphaONKO,0.758,0.454,-8.193,0.894,0.666,0.275,82.61,False,2.89e-05,112227,"rock-and-roll, rockabilly",rockabilly,Rock,1961
53,Runaway,Del Shannon,Runaway with Del Shannon,66,13,https://open.spotify.com/track/45Szkclj1lt4ubm7RFK68t,0.153,0.594,-7.993,0.729,0.533,0.172,78.552,False,1.49e-05,137307,"doo-wop, rock-and-roll, rockabilly",rock-and-roll,Rock,1961
54,Hello Mary Lou (Goodbye Heart),Ricky Nelson,Greatest Love Songs,49,22,https://open.spotify.com/track/0IMS1Za69G3KHMX4liB2Nr,0.158,0.559,-6.597,0.964,0.78,0.0793,98.661,False,6.89e-06,139280,"adult standards, doo-wop, rock-and-roll, rockabilly",doo-wop,R&B,1961
55,Tossin' And Turnin',Bobby Lewis,Tossin' and Turnin',42,18,https://open.spotify.com/track/79s3pSe1u6ggQBEwVPm58Z,0.225,0.569,-8.914,0.965,0.722,0.108,142.736,False,0.0,159640,"doo-wop, rhythm and blues",rhythm and blues,R&B,1961
56,Blue Moon,The Marcels,The Best Of The Marcels,54,18,https://open.spotify.com/track/42ojLX3UYsp4XhaX0sx29E,0.656,0.624,-11.132,0.935,0.432,0.0785,127.69,False,0.0,138360,"doo-wop, rhythm and blues, rock-and-roll",rhythm and blues,R&B,1961
57,Michael (Row The Boat Ashore),The Highwaymen,The Folk Hits Collection,41,19,https://open.spotify.com/track/25TcXSVruQ3Oox1RyqRCFf,0.859,0.525,-19.451,0.631,0.121,0.191,107.408,False,5.98e-06,165559,outlaw country,outlaw country,Country,1961
58,Crying,Roy Orbison,Crying,62,12,https://open.spotify.com/track/6eLL7QTdMWdhhG4i3jHDR9,0.758,0.35,-9.502,0.162,0.293,0.104,96.685,False,8.21e-06,166467,"adult standards, classic rock, folk rock, mellow gold, rock-and-roll, rockabilly, singer-songwriter",classic rock,Rock,1961
59,Mexico,Bob Moore,Radio Nord & Radio Syd Topplåtarna från 1961-1962,3,79,https://open.spotify.com/track/4qJHfRDxO6tZqb67VqRQMz,0.185,0.57,-5.66,0.978,0.822,0.159,86.536,False,0.913,156440,folk,folk,Folk,1961
60,Baby Sittin' Boogie,Buzz Clifford,Baby Sittin' with Buzz Clifford,25,18,https://open.spotify.com/track/759mOolQH5z1Qn0aVnbZiV,0.963,0.549,-11.628,0.923,0.457,0.209,139.909,False,1.18e-05,127400,pop rock,pop rock,Pop,1961
61,Crazy,Patsy Cline,Country Music - A Film by Ken Burns (The Soundtrack) [Deluxe],47,105,https://open.spotify.com/track/5UIq2zbapMbSU7Z2SEq8j0,0.905,0.545,-13.415,0.419,0.194,0.0805,105.36,False,0.000332,162427,nashville sound,nashville sound,Country,1961
62,Moon River,Henry Mancini,Moon River: The Henry Mancini Collection,24,19,https://open.spotify.com/track/5gTt2nqWQEVnkvwuUgcqsw,0.91,0.257,-15.382,0.0811,0.262,0.126,90.652,False,0.00164,164987,"adult standards, classic soundtrack, easy listening",classic soundtrack,Soundtrack,1961
63,The Lion Sleeps Tonight (Wimoweh),The Tokens,Wimoweh!!! - The Best Of The Tokens,66,20,https://open.spotify.com/track/2F4FNcz68howQWD4zaGJSi,0.743,0.321,-9.383,0.804,0.474,0.204,121.199,False,0.0,162093,"doo-wop, sunshine pop",sunshine pop,Pop,1961
64,Please Mr. Postman ,The Marvelettes,Please Mr. Postman,69,11,https://open.spotify.com/track/6jX5mso4x00c1EiNMrTU9U,0.729,0.785,-5.259,0.967,0.776,0.181,121.505,False,0.0,148040,"classic girl group, classic soul, motown, soul",classic soul,Soul,1961
65,At Last,Etta James,At Last!,79,14,https://open.spotify.com/track/4Hhv2vrOTy89HFRcjU3QOx,0.547,0.274,-8.631,0.328,0.348,0.334,87.43,False,0.0133,179693,"jazz blues, soul, soul blues, torch song, vocal jazz",soul,Soul,1961
66,Walk Right Back,The Everly Brothers,The Golden Hits of The Everly Brothers,46,12,https://open.spotify.com/track/3NUXLtK8UGdD8TvZ12b4dD,0.749,0.625,-13.199,0.871,0.358,0.0593,135.797,False,0.0,139640,"adult standards, folk rock, mellow gold, rock-and-roll, rockabilly, sunshine pop",folk rock,Rock,1961
67,Where The Boys Are,Connie Francis,Gold,48,50,https://open.spotify.com/track/70UvKFI48DAQ2suS58bu5l,0.81,0.366,-4.85,0.378,0.408,0.328,108.819,False,0.0,157587,"adult standards, brill building pop, easy listening, rock-and-roll, rockabilly",brill building pop,Pop,1961
68,You Don't Know,Helen Shapiro,Helen Shapiro,40,30,https://open.spotify.com/track/7whWyCFOIKTCDmwx3wtLGo,0.481,0.433,-7.845,0.677,0.511,0.286,109.23,False,0.0,160813,"merseybeat, rock-and-roll",rock-and-roll,Rock,1961
69,Calcutta,Lawrence Welk,The World's Finest Music,35,45,https://open.spotify.com/track/10VtM4vN0l9y4r0YTjVYaA,0.836,0.481,-6.85,0.94,0.7,0.283,81.763,False,0.892,135533,"easy listening, polka",polka,Polka,1961
70,Pony Time,Chubby Checker,It's Pony Time/Let's Twist Again,39,24,https://open.spotify.com/track/45gAw2xmDx9DZAnoiJK723,0.526,0.509,-5.695,0.947,0.702,0.124,154.571,False,0.0,148733,"rock-and-roll, rockabilly",rockabilly,Rock,1961
71,Spanish Harlem,Ben E. King,Spanish Harlem,58,12,https://open.spotify.com/track/3UCmuRdeTriWgOZMEJsfqZ,0.32,0.608,-11.86,0.789,0.594,0.129,125.166,False,4.75e-05,174293,"rock-and-roll, soul",soul,Soul,1961
72,La Paloma,Freddy Quinn,"Freddy, die Gitarre und das Meer",33,16,https://open.spotify.com/track/4Rl9e7CD7Gj7cfTWRS2HIr,0.863,0.484,-16.128,0.437,0.137,0.132,99.585,False,4.8e-05,232500,"classic schlager, seemannslieder",seemannslieder,Folk,1961
73,Raindrops,Dee Clark,Raindrops: Greatest Hits,7,19,https://open.spotify.com/track/07jmGo3vQAEKONXs9Pd8Kg,0.495,0.491,-11.731,0.692,0.504,0.346,121.225,False,0.0,172533,"chicago soul, doo-wop, rhythm and blues",doo-wop,R&B,1961
74,Are You Sure,The Allisons,All The Hits Plus More,9,27,https://open.spotify.com/track/7JdkZJVAORavNadqFyeGVC,0.254,0.514,-12.949,0.755,0.465,0.12,160.023,False,6.69e-06,138387,pop,pop,Pop,1961
75,Mother,Ernie K-Doe,Mother-In-Law,18,30,https://open.spotify.com/track/39h384i9hij2H9Qtl9XUuu,0.77,0.81,-9.77,0.949,0.524,0.161,130.214,False,1.03e-05,153093,"louisiana blues, new orleans blues, new orleans funk, new orleans soul, rhythm and blues",new orleans blues,Blues,1961
76,Daddys Home,Shep & The Limelites,Extended Play Collection,31,5,https://open.spotify.com/track/30KPILu4h9QF0yoZmthxTc,0.937,0.472,-13.838,0.272,0.118,0.135,144.677,False,1.01e-05,174243,doo-wop,doo-wop,R&B,1961
77,Moody River ,Pat Boone,Pat Boone's Greatest Hits (Reissue),45,18,https://open.spotify.com/track/2TEdI0KNrYHo4UPhrt0ais,0.774,0.767,-14.983,0.534,0.269,0.0875,129.921,False,0.0,157267,"adult standards, easy listening, rock-and-roll, rockabilly",easy listening,Pop,1961
78,Hurt,Timi Yuro,The Best Of Timi Yuro,44,25,https://open.spotify.com/track/6mqfq8EdYoV07TXM2rgPgb,0.707,0.493,-11.487,0.222,0.244,0.121,87.044,False,0.000462,148467,northern soul,northern soul,Soul,1961
79,Calendar Girl,Neil Sedaka,Rock with Sedaka (Expanded Edition),58,30,https://open.spotify.com/track/7Gpx2fNJiilvrf9Ss8qbit,0.397,0.703,-7.727,0.862,0.649,0.209,122.719,False,0.0,159693,"adult standards, brill building pop, bubblegum pop, easy listening, rockabilly, soft rock",brill building pop,Pop,1961
80,Hats off to Larry,Del Shannon,Hats off to Del Shannon,40,12,https://open.spotify.com/track/0Eok7UwcfOhuNxBNnJzeHY,0.664,0.44,-4.469,0.635,0.719,0.322,79.99,False,3.29e-06,122200,"doo-wop, rock-and-roll, rockabilly",rock-and-roll,Rock,1961
81,Dum Dum,Brenda Lee,All The Way,26,12,https://open.spotify.com/track/2amlWbDFBNfQyoHy7mIMnZ,0.831,0.691,-6.678,0.682,0.618,0.136,126.533,False,0.0,146173,"adult standards, easy listening, lounge, rockabilly",easy listening,Pop,1961
82,Bristol Stomp,The Dovells,The Best Of The Dovells 1961-1965,41,21,https://open.spotify.com/track/0B1cm1Z7J9v8Wug9idr8T6,0.626,0.655,-6.338,0.9,0.77,0.541,105.394,False,0.0,138893,"doo-wop, rhythm and blues",rhythm and blues,R&B,1961
83,Little Sister,Elvis Presley,"Elvis' Golden Records, Vol. 3",48,12,https://open.spotify.com/track/5jRnmQJAwBbtikNcvYbp3B,0.434,0.602,-11.751,0.902,0.619,0.364,139.6,False,0.0,151387,"rock-and-roll, rockabilly",rockabilly,Rock,1961
84,Romeo,Petula Clark,C'est Ma Chanson,0,18,https://open.spotify.com/track/6iI4FMegp8Rqp2lWmpozIb,0.872,0.335,-11.592,0.488,0.459,0.207,162.008,False,4.71e-05,160400,"adult standards, bubblegum pop, easy listening, folk rock, merseybeat, rock-and-roll, rockabilly",bubblegum pop,Pop,1961
85,Walk on By,Leroy Van Dyke,Walk on By,32,12,https://open.spotify.com/track/2EI50XcYPyKjx4rGbgihAk,0.798,0.568,-7.69,0.964,0.62,0.165,135.187,False,0.000149,140160,"classic country pop, nashville sound",nashville sound,Country,1961
86,Quarter To Three,Gary U.S. Bonds,The Very Best Of Gary U.S. Bonds (The Original Legrand Masters),39,16,https://open.spotify.com/track/7aHn8rGeEGkDkQiUV0DpW1,0.929,0.473,-9.325,0.923,0.824,0.866,165.457,False,0.0547,150400,"doo-wop, rhythm and blues",rhythm and blues,R&B,1961
87,I Fall To Pieces ,The Jordanaires,Showcase,66,12,https://open.spotify.com/track/6zFsz86nAj5gcvzyVqNL3k,0.917,0.54,-20.508,0.506,0.0568,0.12,111.791,False,1.01e-06,171333,nashville sound,nashville sound,Country,1961
88,Take Good Care Of My Baby,Bobby Vee,Take Good Care Of My Baby,59,12,https://open.spotify.com/track/06JokgprGDKrtZ1eP6z2CQ,0.761,0.487,-11.297,0.604,0.441,0.15,82.707,False,0.0,149800,"adult standards, brill building pop, doo-wop, rock-and-roll, rockabilly",brill building pop,Pop,1961
89,Wheels,The String-A-Longs,Wheels / Am I Asking Too Much?,41,2,https://open.spotify.com/track/702hWDnMmWGgTEVzayZJoS,0.681,0.786,-8.213,0.884,0.615,0.136,128.466,False,0.126,116360,"instrumental surf, surf music",surf music,Rock,1961
90,Running Scared,Roy Orbison,Crying,48,12,https://open.spotify.com/track/6sbj89WozjblBMa5u41orw,0.778,0.572,-10.555,0.381,0.392,0.15,128.255,False,0.000435,132040,"adult standards, classic rock, folk rock, mellow gold, rock-and-roll, rockabilly, singer-songwriter",classic rock,Rock,1961
91,Take Five,The Dave Brubeck Quartet,Time Out,71,7,https://open.spotify.com/track/1YQWosTIljIvxAgHWTp7KP,0.539,0.454,-13.193,0.598,0.26,0.0675,174.322,False,0.00078,324133,"bebop, jazz, jazz quartet",jazz,Jazz,1961
92,Travellin' Man (Remastered),Ricky Nelson,Las 66 Favoritas de Jose María Íñigo y José Ramón Pardo. Vol. 1 (1958-1961) [Remastered]],19,66,https://open.spotify.com/track/7CU4nw7gb94A2XD7PbxwRX,0.554,0.72,-7.763,0.852,0.512,0.278,122.821,False,0.0,141198,"adult standards, doo-wop, rock-and-roll, rockabilly",doo-wop,R&B,1961
93,Walkin' Back to Happiness,Helen Shapiro,Helen Shapiro,51,30,https://open.spotify.com/track/3mNfU0psAm7h3s6Dn6i7SD,0.775,0.663,-8.842,0.799,0.542,0.222,97.581,False,0.0,151293,"merseybeat, rock-and-roll",rock-and-roll,Rock,1961
94,Wonderland By Night (Wunderland bei Nacht),Bert Kaempfert,Wonderland By Night (Remastered),46,12,https://open.spotify.com/track/1xDkYGbHn8BSLVRGFrYeuq,0.905,0.368,-8.344,0.232,0.27,0.234,70.391,False,0.863,193107,"ballroom, easy listening",easy listening,Pop,1961
95,(Marie's The Name) His Latest Flame,Elvis Presley,Elvis 30 #1 Hits,57,31,https://open.spotify.com/track/4qbLOU1T7xgTH87eUSkvJ1,0.565,0.661,-6.329,0.893,0.917,0.134,105.289,False,0.00202,127093,"rock-and-roll, rockabilly",rockabilly,Rock,1961
96,Runaround Sue,Dion,Runaround Sue,45,15,https://open.spotify.com/track/0kY5UKJr6HJHYL8bFuam9s,0.321,0.469,-9.445,0.653,0.6,0.0596,158.348,False,0.0,172787,"doo-wop, rock-and-roll, rockabilly",rock-and-roll,Rock,1961
97,Little Sister,Elvis Presley,"Elvis' Golden Records, Vol. 3",48,12,https://open.spotify.com/track/5jRnmQJAwBbtikNcvYbp3B,0.434,0.602,-11.751,0.902,0.619,0.364,139.6,False,0.0,151387,"rock-and-roll, rockabilly",rockabilly,Rock,1961
98,Jump in the Line,Harry Belafonte,Jump Up Calypso,70,12,https://open.spotify.com/track/1zW2csx1vVJrKfvDrFQNVt,0.768,0.594,-7.775,0.8,0.889,0.124,116.187,False,0.0,221704,calypso,calypso,Kaiso,1961
99,Speedy Gonzales,Pat Boone,Pat Boone's Greatest Hits (Reissue),54,18,https://open.spotify.com/track/3TmnUIbelFiDzrhZqavHU0,0.821,0.589,-12.912,0.789,0.447,0.0999,146.845,False,0.0,153093,"adult standards, easy listening, rock-and-roll, rockabilly",easy listening,Pop,1962
100,I Can't Stop Loving You,Ray Charles,"Modern Sounds in Country and Western Music, Vols 1 & 2",64,24,https://open.spotify.com/track/79nJj5dMyTsUzKvN5jUXsJ,0.815,0.31,-13.552,0.377,0.279,0.318,79.397,False,0.0,256120,"classic soul, jazz blues, piano blues, soul, soul blues, vocal jazz",jazz blues,Blues,1962
101,Telstar,The Tornados,Telstar,45,19,https://open.spotify.com/track/2rtaHm5SkgFzVa5Gr8oTW6,0.00252,0.196,-7.39,0.629,0.751,0.378,145.719,False,0.667,195093,british invasion,british invasion,Rock,1962
102,Return to Sender,Elvis Presley,Elvis 30 #1 Hits,58,31,https://open.spotify.com/track/2cdzutoqFK6sfW6exi7oXh,0.575,0.838,-6.502,0.971,0.616,0.0785,131.719,False,0.0,128307,"rock-and-roll, rockabilly",rockabilly,Rock,1962
103,Let's Dance,Chris Montez,The Hits,52,19,https://open.spotify.com/track/2Qm5DrmotzWvqNM3JlcQYo,0.212,0.751,-6.215,0.935,0.83,0.0584,76.489,False,7.94e-06,149627,"merseybeat, rock-and-roll",rock-and-roll,Rock,1962
104,Bring It On Home to Me,Sam Cooke,The Man Who Invented Soul,70,96,https://open.spotify.com/track/0WVTQp3SOCuMr08jh1jweV,0.778,0.523,-8.233,0.675,0.402,0.432,70.863,False,0.0,162533,"classic soul, soul, vocal jazz",soul,Soul,1962
105,You've Really Got A Hold On Me,The Miracles,The Fabulous Miracles,63,10,https://open.spotify.com/track/7wLRmjiDYI6flIVzboUqSV,0.698,0.68,-8.398,0.567,0.448,0.227,118.461,False,0.0,177707,"classic soul, motown, quiet storm, rhythm and blues, soul",motown,R&B,1962
106,Twist And Shout,The Isley Brothers,Twist & Shout,58,12,https://open.spotify.com/track/7iFdUmdqT9XrsJdSGf9KrX,0.65,0.774,-6.526,0.963,0.811,0.0736,123.354,False,0.0,155400,"classic soul, funk, motown, quiet storm, soul",funk,Funk,1962
107,Surfin' Safari,The Beach Boys,Endless Summer,44,21,https://open.spotify.com/track/6kCo655sDMmZZvkqHzfTH4,0.847,0.529,-8.788,0.96,0.725,0.0724,159.144,False,1.84e-05,128093,"baroque pop, classic rock, folk rock, mellow gold, psychedelic rock, rock, sunshine pop",classic rock,Rock,1962
108,Love Me Do ,The Beatles,Please Please Me (Remastered),71,14,https://open.spotify.com/track/3VbGCXWRiouAq8VyMYN2MI,0.386,0.52,-6.228,0.744,0.829,0.227,147.997,False,6.2e-05,141693,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",british invasion,Rock,1962
109,The Locomotion,Little Eva,Llllloco-Motion,65,12,https://open.spotify.com/track/5xzdDMhFYiuUONB0Mha9VS,0.709,0.629,-9.595,0.736,0.782,0.304,128.973,False,0.0215,139120,"brill building pop, doo-wop, rock-and-roll",doo-wop,R&B,1962
110,Green Onions,Booker T. & the M.G.'s,Green Onions,74,12,https://open.spotify.com/track/4fQMGlCawbTkH9yPPZ49kP,0.767,0.816,-8.741,0.912,0.514,0.0899,136.837,False,0.949,176333,"blues, classic soul, instrumental funk, instrumental soul, memphis soul, soul, southern soul",classic soul,Soul,1962
111,Any Day Now,Chuck Jackson,Any Day Now,26,16,https://open.spotify.com/track/6o8SclNJZqOXHztiSOIhjI,0.574,0.743,-12.207,0.851,0.552,0.12,107.758,False,0.000963,207560,"northern soul, rhythm and blues, southern soul",rhythm and blues,R&B,1962
112,Big Girls Don't Cry,Frankie Valli & The Four Seasons,The Very Best of Frankie Valli & The 4 Seasons,50,20,https://open.spotify.com/track/3VPJVon5HEa2VGZC62RJfW,0.571,0.815,-9.733,0.883,0.606,0.13,130.45,False,0.0,145973,"adult standards, bubblegum pop, doo-wop, lounge, northern soul, rock-and-roll, rockabilly",bubblegum pop,Pop,1962
113,Little Town Flirt,Del Shannon,Little Town Flirt,37,15,https://open.spotify.com/track/3HTrH00YRZZWJ8C6cb12ea,0.134,0.657,-6.851,0.883,0.686,0.468,123.779,False,0.0,169200,"doo-wop, rock-and-roll, rockabilly",rock-and-roll,Rock,1962
114,Boom Boom,John Lee Hooker,Urban Blues (Expanded Edition),62,14,https://open.spotify.com/track/6gJnxMZphJt3sk2JJXTkoJ,0.269,0.646,-12.828,0.848,0.395,0.0741,155.839,False,0.00666,160560,"blues, blues rock, delta blues, electric blues, memphis blues, traditional blues",blues rock,Blues,1962
115,Playboy,The Marvelettes,Playboy,46,10,https://open.spotify.com/track/5jsxE1nDuRrEgN9gmbWWYS,0.371,0.863,-5.611,0.916,0.691,0.0597,123.757,False,0.0,164840,"classic girl group, classic soul, motown, soul",classic soul,Soul,1962
116,Pipeline,The Chantays,Pipeline,52,12,https://open.spotify.com/track/3Wwy5wlxd8CpKMZGc4Mgjf,0.752,0.444,-16.485,0.735,0.459,0.13,152.111,False,0.885,139253,surf music,surf music,Rock,1962
117,You Beat Me To The Punch,Mary Wells,The One Who Really Loves You,54,10,https://open.spotify.com/track/4Sz8zFchpHQVQVqVyGz5Jb,0.605,0.75,-14.516,0.961,0.398,0.18,113.516,False,0.0,165333,"classic soul, motown, soul",motown,R&B,1962
118,You Don't Know Me,Ray Charles,"Modern Sounds in Country and Western Music, Vols 1 & 2",57,24,https://open.spotify.com/track/6LahUh0U4umx6hDFfVWlGi,0.881,0.231,-12.178,0.369,0.284,0.0992,70.679,False,0.0,196920,"classic soul, jazz blues, piano blues, soul, soul blues, vocal jazz",jazz blues,Blues,1962
119,What's A Matter Baby (Is It Hurting You),Timi Yuro,What's A Matter Baby (Expanded Edition),33,16,https://open.spotify.com/track/4pm0n3tssKLImGyXPQ3fRY,0.264,0.618,-5.722,0.864,0.83,0.266,112.58,False,0.0,165707,northern soul,northern soul,Soul,1962
120,Lover Please,Clyde McPhatter,Lover Please/The Complete MGM & Mercury Singles,44,44,https://open.spotify.com/track/6xAKCAHwaAvw9rlwAv3lkD,0.766,0.714,-5.341,0.961,0.763,0.147,84.374,False,0.0,116240,"doo-wop, rhythm and blues",rhythm and blues,R&B,1962
